TARA_7	TARA_9	TARA_18	TARA_22	TARA_23	TARA_25
483593	13	61	15	21	51	21
2562045	17	57	14	35	66	20
4011361	18	64	16	42	63	19
2074731_1	15	47	15	31	63	23
2074731_2	15	47	15	31	63	23
4770780	15	47	21	33	64	21
2201457	18	63	18	34	53	30
5408584	21	61	13	35	74	26
3455940	12	45	12	28	56	16
168793	19	60	10	30	66	23
1503601	22	64	17	31	71	23
4392619	18	47	17	35	64	24
4681762_1	17	60	10	25	60	26
4681762_2	17	60	10	25	60	26
3732022	19	45	19	29	67	27
3268424	16	53	18	30	56	24
3064901	20	65	18	29	70	22
6442958	21	54	17	22	71	22
5966927	12	41	15	24	51	17
929342	16	52	18	32	57	21
4575683	22	59	17	32	69	23
2099747	22	60	22	24	71	19
6104549	19	61	11	42	61	25
4035135_1	18	57	13	27	70	29
4035135_2	18	57	13	27	70	29
2275161	17	62	19	23	59	20
2924058	15	43	12	25	55	16
3921268	23	65	12	30	65	25
6427074	14	65	14	31	51	22
2585934	18	57	17	29	63	28
3009537	21	62	22	33	67	24
262953	20	62	14	34	64	19
5355985	16	55	13	21	48	24
3223237_1	16	42	19	23	57	24
3223237_2	16	42	19	23	57	24
3223237_3	16	42	19	23	57	24
3716619	17	51	14	37	62	29
461602	18	63	18	27	70	25
3714894	16	50	17	26	45	18
3714710	15	64	15	27	54	21
5419685_1	19	45	12	36	64	29
5419685_2	19	45	12	36	64	29
2884139	18	61	17	24	58	22
6294794	19	55	20	18	70	21
5842341	15	43	9	22	47	16
3470521_1	20	46	19	25	59	20
3470521_2	20	46	19	25	59	20
3470521_3	20	46	19	25	59	20
6385615	18	48	16	42	69	23
3000496	16	64	10	28	64	24
2919576	15	45	16	32	56	21
3716919	15	60	14	25	66	22
6510296	18	66	18	32	64	28
6479327	21	68	14	35	55	23
3320025	15	53	15	17	70	25
3666533	23	69	17	38	68	25
4453344	17	67	19	33	71	27
5316879	21	47	12	34	58	21
1759152	17	56	16	43	66	22
2526728_1	24	60	14	36	71	25
2526728_2	24	60	14	36	71	25
5872332	24	58	16	31	74	23
3845024	22	67	14	32	75	26
2999701	18	61	19	27	71	18
3172016	22	54	22	34	75	25
5801925	19	56	17	28	72	20
5859831	19	54	16	33	58	20
5131462_1	20	68	19	36	51	20
5131462_2	20	68	19	36	51	20
2609687	19	57	11	32	62	21
6295783	16	62	17	22	54	22
