TARA_144	TARA_146	TARA_147	TARA_148	TARA_149	TARA_70	TARA_76	TARA_78
5011339	0.6875	0.75	0.708333333333333	0.714285714285714	0.714285714285714	1	0.653846153846154	0.928571428571429
462771	1	0.823529411764706	0.75	0.78	1	1	0.866666666666667	0.7
6179048	0.5	0.64	0.4375	0.365853658536585	0.5	0.416666666666667	0.52	0.4
45541	0.846153846153846	0.777777777777778	1	0.780487804878049	0.923076923076923	0.875	0.846153846153846	0.583333333333333
2580415	0.307692307692308	0.157894736842105	0.35	0.324324324324324	0.3	0.363636363636364	0.15	0.25
2355936	0.416666666666667	0.28	0.411764705882353	0.347826086956522	0.111111111111111	0.166666666666667	0.2	0.142857142857143
574865	0.333333333333333	0.185185185185185	0.241379310344828	0.243243243243243	0.272727272727273	0.111111111111111	0.117647058823529	0.1
213213	0.466666666666667	0.375	0.318181818181818	0.368421052631579	0.461538461538462	0.416666666666667	0.454545454545455	0.214285714285714
1412795	0.0833333333333333	0.0952380952380952	0	0.184210526315789	0	0	0.032258064516129	0
5393446	0.266666666666667	0.2	0.148148148148148	0.326530612244898	0.35	0.357142857142857	0.476190476190476	0.583333333333333
1394019	0.333333333333333	0.0434782608695652	0.2	0.204545454545455	0.222222222222222	0.25	0	0.266666666666667
656067	0.285714285714286	0.192307692307692	0.380952380952381	0.179487179487179	0.0666666666666667	0.166666666666667	0.166666666666667	0.333333333333333
5588768	0.666666666666667	0.739130434782609	0.551724137931034	0.82051282051282	0.636363636363636	0.761904761904762	0.714285714285714	1
379689	0.428571428571429	0.32	0.0416666666666667	0.212121212121212	0.217391304347826	0.214285714285714	0.136363636363636	0.363636363636364
5749425_1	0.5	0.48	0.523809523809524	0.533333333333333	0.666666666666667	0.5	0.533333333333333	0.666666666666667
5749425_2	0.5	0.48	0.523809523809524	0.533333333333333	0.666666666666667	0.5	0.533333333333333	0.666666666666667
1223854	0.454545454545455	0.5	0.538461538461538	0.571428571428571	0.666666666666667	0.6	0.735294117647059	0.545454545454545
2166873	0.9	0.947368421052632	0.761904761904762	0.711111111111111	0.733333333333333	0.7	0.862068965517241	0.571428571428571
5764062_1	0.4	0.433333333333333	0.523809523809524	0.4	0.28	0.5	0.34375	0.2
5764062_2	0.4	0.433333333333333	0.523809523809524	0.4	0.28	0.5	0.34375	0.2
2589013	0.75	0.962962962962963	0.892857142857143	0.977777777777778	0.956521739130435	1	0.827586206896552	1
6070839	0.777777777777778	0.833333333333333	0.9	0.733333333333333	0.818181818181818	0.9375	0.888888888888889	0.9
2488981_1	0.866666666666667	0.826086956521739	0.814814814814815	0.761904761904762	0.782608695652174	1	0.896551724137931	0.888888888888889
2488981_2	0.866666666666667	0.826086956521739	0.814814814814815	0.761904761904762	0.782608695652174	1	0.896551724137931	0.888888888888889
156272	0.272727272727273	0.129032258064516	0.25	0.26530612244898	0.357142857142857	0.133333333333333	0.172413793103448	0
5362942	0.555555555555556	0.821428571428571	0.612903225806452	0.521739130434783	0.5	0.777777777777778	0.612903225806452	0.727272727272727
5069729	0.714285714285714	0.48	0.523809523809524	0.5	0.333333333333333	0.733333333333333	0.473684210526316	0.555555555555556
3330519	0.416666666666667	0.25	0.3125	0.30952380952381	0.217391304347826	0.153846153846154	0.259259259259259	0.555555555555556
4767662	1	0.8	0.75	0.71875	0.80952380952381	0.769230769230769	0.578947368421053	0.636363636363636
3575135_1	0.636363636363636	0.666666666666667	0.555555555555556	0.704545454545455	0.384615384615385	0.571428571428571	0.633333333333333	0.7
3575135_2	0.636363636363636	0.666666666666667	0.555555555555556	0.704545454545455	0.384615384615385	0.571428571428571	0.633333333333333	0.7
5363989_1	0.444444444444444	0.451612903225806	0.7	0.536585365853659	0.5	0.588235294117647	0.517241379310345	0.416666666666667
5363989_2	0.444444444444444	0.451612903225806	0.7	0.536585365853659	0.5	0.588235294117647	0.517241379310345	0.416666666666667
5363989_3	0.444444444444444	0.451612903225806	0.7	0.536585365853659	0.5	0.588235294117647	0.517241379310345	0.416666666666667
4355778	0.692307692307692	0.85	0.666666666666667	0.666666666666667	0.888888888888889	0.538461538461538	0.724137931034483	0.833333333333333
3918360	0.5	0.423076923076923	0.4	0.46	0.466666666666667	0.222222222222222	0.210526315789474	0.444444444444444
79535	0.833333333333333	0.482758620689655	0.4	0.471698113207547	0.423076923076923	0.416666666666667	0.291666666666667	0.266666666666667
1834840	0.454545454545455	0.384615384615385	0.419354838709677	0.326530612244898	0.222222222222222	0.444444444444444	0.290322580645161	0.384615384615385
1545134	0.545454545454545	0.692307692307692	0.416666666666667	0.404255319148936	0.454545454545455	0.538461538461538	0.578947368421053	0.454545454545455
5900110	0.5	0.576923076923077	0.588235294117647	0.485714285714286	0.705882352941177	0.666666666666667	0.625	0.866666666666667
2318218	0.636363636363636	0.5	0.277777777777778	0.513513513513513	0.45	0.285714285714286	0.416666666666667	0.75
5996989	0.666666666666667	0.636363636363636	0.75	0.634146341463415	0.636363636363636	0.5	0.722222222222222	0.583333333333333
1976660	0.5	0.625	0.538461538461538	0.622222222222222	0.333333333333333	0.714285714285714	0.444444444444444	0.6
5720882	0.466666666666667	0.555555555555556	0.625	0.48936170212766	0.363636363636364	0.588235294117647	0.517241379310345	0.181818181818182
2374293	0.333333333333333	0.458333333333333	0.391304347826087	0.552631578947368	0.636363636363636	0.45	0.441176470588235	0.5
1372785_1	1	0.928571428571429	0.851851851851852	0.770833333333333	0.777777777777778	0.923076923076923	0.846153846153846	1
1372785_2	1	0.928571428571429	0.851851851851852	0.770833333333333	0.777777777777778	0.923076923076923	0.846153846153846	1
1372785_3	1	0.928571428571429	0.851851851851852	0.770833333333333	0.777777777777778	0.923076923076923	0.846153846153846	1
703666	0.833333333333333	0.5	0.588235294117647	0.638888888888889	0.409090909090909	0.764705882352941	0.666666666666667	0.636363636363636
2303493_1	0.1875	0.466666666666667	0.368421052631579	0.512820512820513	0.307692307692308	0.470588235294118	0.444444444444444	0.5
2303493_2	0.1875	0.466666666666667	0.368421052631579	0.512820512820513	0.307692307692308	0.470588235294118	0.444444444444444	0.5
5109248_1	0.555555555555556	0.772727272727273	0.647058823529412	0.666666666666667	0.619047619047619	0.833333333333333	0.5	0.6
5109248_2	0.555555555555556	0.772727272727273	0.647058823529412	0.666666666666667	0.619047619047619	0.833333333333333	0.5	0.6
5835352	0.538461538461538	0.416666666666667	0.615384615384615	0.541666666666667	0.428571428571429	0.533333333333333	0.476190476190476	0.444444444444444
1288261	0.818181818181818	0.833333333333333	0.714285714285714	0.725	0.761904761904762	0.6	0.8	0.7
566536	0.888888888888889	0.833333333333333	0.761904761904762	0.765957446808511	0.833333333333333	1	1	0.8
4195353	0.615384615384615	0.333333333333333	0.5	0.361111111111111	0.4	0.25	0.666666666666667	0.384615384615385
1989695	0.75	0.961538461538462	0.9	0.777777777777778	0.833333333333333	0.785714285714286	0.923076923076923	1
1784454	0.444444444444444	0.571428571428571	0.56	0.590909090909091	0.555555555555556	0.4	0.7	0.666666666666667
1416883	0.5	0.444444444444444	0.538461538461538	0.4375	0.6	0.416666666666667	0.433333333333333	0.384615384615385
1901789	0.25	0.0869565217391304	0.103448275862069	0.173076923076923	0	0	0.0384615384615385	0.0714285714285714
995530	0.272727272727273	0.266666666666667	0.1	0.205882352941176	0.227272727272727	0.142857142857143	0.225806451612903	0.181818181818182
1838104	0.0909090909090909	0.1875	0.0526315789473684	0.239130434782609	0	0.0714285714285714	0.0869565217391304	0.111111111111111
2778319	0.666666666666667	0.551724137931034	0.588235294117647	0.469387755102041	0.222222222222222	0.4	0.5	0.636363636363636
1023774	0.6	0.740740740740741	0.482758620689655	0.612244897959184	0.583333333333333	0.588235294117647	0.740740740740741	0.777777777777778
6277509_1	0.416666666666667	0.5	0.588235294117647	0.588235294117647	0.5625	0.555555555555556	0.571428571428571	0.777777777777778
6277509_2	0.416666666666667	0.5	0.588235294117647	0.588235294117647	0.5625	0.555555555555556	0.571428571428571	0.777777777777778
5710994_1	0.153846153846154	0.166666666666667	0.136363636363636	0.196078431372549	0.217391304347826	0.214285714285714	0.5	0.0909090909090909
5710994_2	0.153846153846154	0.166666666666667	0.136363636363636	0.196078431372549	0.217391304347826	0.214285714285714	0.5	0.0909090909090909
5710994_3	0.153846153846154	0.166666666666667	0.136363636363636	0.196078431372549	0.217391304347826	0.214285714285714	0.5	0.0909090909090909
237530	0.333333333333333	0.555555555555556	0.611111111111111	0.510204081632653	0.571428571428571	0.733333333333333	0.65625	0.454545454545455
5208365	0.615384615384615	0.590909090909091	0.516129032258065	0.441176470588235	0.769230769230769	0.666666666666667	0.64	0.444444444444444
6067479	0.583333333333333	0.5	0.517241379310345	0.5	0.705882352941177	0.4	0.407407407407407	0.5
2502437	0.538461538461538	0.5	0.366666666666667	0.425531914893617	0.454545454545455	0.555555555555556	0.5	0.416666666666667
1597008	0.733333333333333	0.857142857142857	0.741935483870968	0.756756756756757	0.933333333333333	0.75	0.833333333333333	0.933333333333333
1269138	0.777777777777778	0.777777777777778	0.5625	0.735294117647059	0.769230769230769	0.8	0.764705882352941	0.7
5950726_1	0.538461538461538	0.384615384615385	0.241379310344828	0.41304347826087	0.461538461538462	0.533333333333333	0.533333333333333	0.5
5950726_2	0.538461538461538	0.384615384615385	0.241379310344828	0.41304347826087	0.461538461538462	0.533333333333333	0.533333333333333	0.5
5950726_3	0.538461538461538	0.384615384615385	0.241379310344828	0.41304347826087	0.461538461538462	0.533333333333333	0.533333333333333	0.5
2085781	0.769230769230769	0.578947368421053	0.64	0.631578947368421	0.666666666666667	0.75	0.703703703703704	0.777777777777778
1708114	0.285714285714286	0.380952380952381	0.5	0.352941176470588	0.5	0.444444444444444	0.454545454545455	0.5
775437	0.8	0.833333333333333	0.777777777777778	0.636363636363636	0.538461538461538	0.611111111111111	0.791666666666667	0.928571428571429
3075467	0.416666666666667	0.428571428571429	0.384615384615385	0.324324324324324	0.4375	0.466666666666667	0.481481481481481	0.307692307692308
1673931	0.230769230769231	0.461538461538462	0.333333333333333	0.319148936170213	0.25	0.25	0.37037037037037	0.272727272727273
6564843_1	0.545454545454545	0.347826086956522	0.333333333333333	0.395348837209302	0.210526315789474	0.15	0.291666666666667	0.333333333333333
6564843_2	0.545454545454545	0.347826086956522	0.333333333333333	0.395348837209302	0.210526315789474	0.15	0.291666666666667	0.333333333333333
5126065_1	0.636363636363636	0.56	0.578947368421053	0.681818181818182	0.583333333333333	0.538461538461538	0.529411764705882	0.5
5126065_2	0.636363636363636	0.56	0.578947368421053	0.681818181818182	0.583333333333333	0.538461538461538	0.529411764705882	0.5
2527725	0.416666666666667	0.37037037037037	0.333333333333333	0.41304347826087	0.3	0.636363636363636	0.333333333333333	0.461538461538462
2612249	0.916666666666667	0.884615384615385	1	0.905660377358491	0.958333333333333	1	0.966666666666667	0.769230769230769
5794065	0.444444444444444	0.32258064516129	0.25	0.217391304347826	0.333333333333333	0.35	0.0833333333333333	0.285714285714286
3718564	0.555555555555556	0.548387096774194	0.777777777777778	0.755555555555556	0.631578947368421	0.6	0.666666666666667	1
780516	0.181818181818182	0.290322580645161	0.291666666666667	0.372093023255814	0.277777777777778	0.222222222222222	0.272727272727273	0.111111111111111
2748252	0.153846153846154	0.166666666666667	0.181818181818182	0.108108108108108	0.0555555555555556	0.2	0.25	0
1047720	0.2	0.266666666666667	0.142857142857143	0.181818181818182	0.304347826086957	0.3125	0.214285714285714	0.0666666666666667
4608606	0.875	0.777777777777778	0.8	0.769230769230769	0.818181818181818	0.923076923076923	0.736842105263158	0.888888888888889
409713	0.428571428571429	0.619047619047619	0.541666666666667	0.674418604651163	0.571428571428571	0.5	0.407407407407407	0.5
1832497	0.363636363636364	0.222222222222222	0.148148148148148	0.192307692307692	0.285714285714286	0.2	0	0.1
2520236	0.916666666666667	0.892857142857143	0.806451612903226	0.8	0.916666666666667	0.928571428571429	0.777777777777778	0.928571428571429
425096	0.642857142857143	0.696969696969697	0.588235294117647	0.652173913043478	0.608695652173913	0.866666666666667	0.6	0.7
5582181	0.666666666666667	0.631578947368421	0.652173913043478	0.584905660377358	0.615384615384615	0.5	0.724137931034483	0.666666666666667
1520601	0.833333333333333	0.8	0.846153846153846	0.733333333333333	0.789473684210526	0.8	0.888888888888889	0.833333333333333
4136914	0.714285714285714	0.708333333333333	0.72	0.711111111111111	0.823529411764706	0.625	0.652173913043478	0.866666666666667
4687107	0.416666666666667	0.571428571428571	0.541666666666667	0.555555555555556	0.5625	0.363636363636364	0.5	0.666666666666667
6421056	0.7	0.777777777777778	0.863636363636364	0.720930232558139	0.684210526315789	0.733333333333333	0.695652173913043	0.8
5960956	0.555555555555556	0.347826086956522	0.333333333333333	0.435897435897436	0.521739130434783	0.4	0.458333333333333	0.3
5571490	0.7	0.739130434782609	0.583333333333333	0.709677419354839	0.647058823529412	0.6	0.7	0.777777777777778
