TARA_7	TARA_9	TARA_18	TARA_22	TARA_23	TARA_25
1374106	18	14	10	89	67	16
6170516	24	9	14	74	58	15
3176362	24	12	9	88	63	10
2722739	18	11	10	106	65	16
4042247	24	15	9	90	56	19
2419733	22	14	15	85	69	15
2967214	19	14	9	82	55	28
723655	20	13	9	65	61	23
3167458	25	10	12	95	54	28
6323217	21	16	9	103	66	19
4030554	13	10	9	71	70	24
6483241	17	10	11	93	68	17
2549530	20	10	9	75	53	20
388686	20	11	13	85	62	22
3003443	24	11	10	79	39	16
6500626	17	13	12	94	68	24
1295255	16	10	13	92	58	21
5874089	19	13	10	61	50	14
5747345	12	9	18	91	70	27
2409958	24	11	12	87	72	20
3497873	17	15	16	98	72	15
6459646	18	10	15	97	58	11
3057807	21	12	15	89	59	15
4682705	18	9	9	82	58	27
4281105	18	12	13	62	51	15
4574223	25	11	9	103	56	18
4553608	20	9	13	84	52	23
3996476	17	9	10	102	55	24
3992358	16	12	16	91	53	29
412637	28	10	13	102	63	19
2711659_1	20	13	14	70	59	28
2711659_2	20	13	14	70	59	28
3382326	22	11	13	103	54	13
2518343	19	10	11	86	59	21
1584414	19	9	12	88	68	22
2928618_1	11	14	15	89	53	22
2928618_2	11	14	15	89	53	22
4769702	20	9	10	84	60	20
