TARA_146	TARA_147	TARA_148
311709	0.686046511627907	0.75	0.623655913978495
6900000	0.218181818181818	0.315789473684211	0.26530612244898
6899755	0.796296296296296	0.8125	0.72
1488421	0.495238095238095	0.5	0.352941176470588
6116174	0.214285714285714	0.290322580645161	0.369565217391304
2647973_1	0.727272727272727	0.735294117647059	0.87719298245614
2647973_2	0.727272727272727	0.735294117647059	0.87719298245614
2649956	0.854166666666667	0.888888888888889	0.89041095890411
4248295	0.1625	0.153846153846154	0.0806451612903226
897340	0.418181818181818	0.379310344827586	0.30379746835443
6282367	0.304347826086957	0.157894736842105	0.105263157894737
1041044	0.379310344827586	0.32258064516129	0.376811594202899
3589629	0.127659574468085	0.0975609756097561	0.126436781609195
4700812	0.482142857142857	0.541666666666667	0.517857142857143
3285517	0.767123287671233	0.72972972972973	0.851063829787234
4198520	0.778947368421053	0.862068965517241	0.935064935064935
2487773	0.745762711864407	0.931034482758621	0.884615384615385
5902936_1	0.818181818181818	0.666666666666667	0.888888888888889
5902936_2	0.818181818181818	0.666666666666667	0.888888888888889
1844299	0.888888888888889	0.951219512195122	0.825396825396825
2615500	0.157894736842105	0.133333333333333	0.115384615384615
2663098	0.109090909090909	0	0.169230769230769
91552	0.857142857142857	0.909090909090909	0.880597014925373
5754156	0.942528735632184	0.911764705882353	0.802631578947368
3827064	0.896551724137931	0.962962962962963	0.822222222222222
4557238	0.263157894736842	0.222222222222222	0.102941176470588
1172679_1	0.729166666666667	0.764705882352941	0.704545454545455
1172679_2	0.729166666666667	0.764705882352941	0.704545454545455
6203634	0.789473684210526	0.914285714285714	0.782608695652174
5414128	0.854700854700855	0.944444444444444	0.928571428571429
3155828	0.659574468085106	0.777777777777778	0.807228915662651
7116092	0.254901960784314	0.166666666666667	0.386363636363636
6862325	0.704225352112676	0.857142857142857	0.631578947368421
2747885	0.259259259259259	0.0689655172413793	0.282352941176471
5471760_1	0.883495145631068	0.75	0.740740740740741
5471760_2	0.883495145631068	0.75	0.740740740740741
5471760_3	0.883495145631068	0.75	0.740740740740741
909765	0.78021978021978	0.761904761904762	0.916666666666667
2417400	0.925925925925926	0.923076923076923	0.921348314606742
105258	0.0882352941176471	0.0769230769230769	0.222222222222222
941888	0.133333333333333	0.0625	0.0338983050847458
6894000	0.775862068965517	0.818181818181818	0.716417910447761
3725001	0.0606060606060606	0.25	0.142857142857143
3039516	0.925373134328358	0.75	0.859649122807018
1450571	0.767123287671233	0.575757575757576	0.640625
995946	0.236559139784946	0.12	0.25
3011940	0.183098591549296	0.105263157894737	0.135593220338983
4542170	0.178571428571429	0.133333333333333	0.202898550724638
252725	0.354838709677419	0.181818181818182	0.272727272727273
291412	0.461538461538462	0.205128205128205	0.333333333333333
5960714	0.0263157894736842	0.0666666666666667	0.166666666666667
3435850	0.19672131147541	0.225806451612903	0.344262295081967
4111154	0.308641975308642	0.151515151515152	0.428571428571429
7097382	0.15	0.192307692307692	0.0487804878048781
1387665	0.284090909090909	0.219512195121951	0.320987654320988
80068	0.240384615384615	0.181818181818182	0.304878048780488
4371920	0.738461538461539	0.763157894736842	0.881578947368421
323670	0.128571428571429	0.32	0.213114754098361
4896018	0.747368421052632	0.605263157894737	0.704225352112676
3466073	0.285714285714286	0.444444444444444	0.285714285714286
1155068	0.333333333333333	0.260869565217391	0.3125
5611028	0	0.0689655172413793	0.0862068965517241
2872710	1	1	0.925925925925926
4414619	0.244897959183673	0.157894736842105	0.150684931506849
4924642	0.272727272727273	0.318181818181818	0.235294117647059
2399179	0.743589743589744	0.875	0.875
3522262	0.642857142857143	0.675675675675676	0.720430107526882
6875980	0.6	0.463414634146341	0.492307692307692
11409	0.555555555555556	0.67741935483871	0.609375
6323479	0.289855072463768	0.263157894736842	0.157894736842105
1834134	0.840909090909091	0.892857142857143	0.857142857142857
4544922_1	0.380434782608696	0.515151515151515	0.4
4544922_2	0.380434782608696	0.515151515151515	0.4
4544922_3	0.380434782608696	0.515151515151515	0.4
4864257	0.299065420560748	0.551724137931034	0.322033898305085
4077860	0.89041095890411	0.828571428571429	0.739130434782609
3807901	0.853333333333333	0.85	0.746268656716418
2276627	0.166666666666667	0.153846153846154	0.186440677966102
5396072	0.13265306122449	0.0384615384615385	0.266666666666667
734614	0.135593220338983	0.25	0.208333333333333
1372411	0.744186046511628	0.642857142857143	0.879310344827586
1745504	0.742857142857143	0.703703703703704	0.82089552238806
1374078	0.686567164179104	0.625	0.764705882352941
1762771	0.857142857142857	0.863636363636364	0.976190476190476
1853127	0.518518518518518	0.8	0.5
2823498	0.436781609195402	0.307692307692308	0.25
2892956	0.814814814814815	0.689655172413793	0.759036144578313
4962784	0.787234042553192	0.857142857142857	0.795918367346939
2716830	0.189189189189189	0.103448275862069	0.145161290322581
5690327_1	0.658227848101266	0.757575757575758	0.659574468085106
5690327_2	0.658227848101266	0.757575757575758	0.659574468085106
3053285	0.854166666666667	0.869565217391304	0.810810810810811
2663880	0.8	0.8125	0.807692307692308
5302100	0.142857142857143	0.0344827586206897	0.156862745098039
5166789	0.835294117647059	0.888888888888889	0.883333333333333
901656	0.944444444444444	0.75	0.890909090909091
5841091	0.569620253164557	0.657142857142857	0.705882352941177
2352196	0.0857142857142857	0.166666666666667	0.0344827586206897
4322262	0.830508474576271	0.9375	0.964285714285714
848474	0.734042553191489	0.852941176470588	0.764044943820225
5777635	0.347222222222222	0.552631578947368	0.36046511627907
3837348	0.0731707317073171	0.19047619047619	0.195652173913043
120871	0.174603174603175	0.0769230769230769	0.161290322580645
4300667	0.0961538461538462	0.0555555555555556	0
6326166	0.875	0.826086956521739	0.819277108433735
2365145	0.905405405405405	0.76	0.866666666666667
2639655	0.131578947368421	0.242424242424242	0.173333333333333
613611	0.306306306306306	0.466666666666667	0.440860215053763
900779	0.121951219512195	0.125	0.241379310344828
336266	0.797979797979798	0.80952380952381	0.863636363636364
904097	0.780487804878049	0.655172413793103	0.661764705882353
7101221	0.875	0.935483870967742	0.85
2861575	0.842105263157895	0.84	0.791666666666667
6938606	0.817204301075269	0.739130434782609	0.917808219178082
640244	0.806451612903226	0.91304347826087	0.925
1106555	0.269230769230769	0.32258064516129	0.117647058823529
5102737	0.833333333333333	0.763157894736842	0.802816901408451
1571052	0.105263157894737	0.216216216216216	0.0508474576271186
4330496_1	0.818181818181818	0.857142857142857	0.835820895522388
4330496_2	0.818181818181818	0.857142857142857	0.835820895522388
1435999	0.804878048780488	0.884615384615385	0.75
71852	0.119565217391304	0.0476190476190476	0.0227272727272727
1189799	0.804347826086957	0.925925925925926	0.777777777777778
3418923	0.103092783505155	0.173913043478261	0.144736842105263
1428766	0.838383838383838	0.875	0.877551020408163
6280984	0.754716981132076	0.75	0.680851063829787
5448129	0.134146341463415	0	0.0602409638554217
1302829	0.824324324324324	0.825	0.9
879790	0.121621621621622	0	0.109375
2624747	0.985074626865672	0.964285714285714	0.9
998561	0.305263157894737	0.368421052631579	0.223684210526316
2070387	0.96039603960396	0.971428571428571	0.868421052631579
4799362	0.419753086419753	0.294117647058824	0.352272727272727
4301288	0.193181818181818	0.03125	0.172413793103448
1402448	0.230769230769231	0.181818181818182	0.279411764705882
5944859	0.349514563106796	0.325	0.4
5851355	0.828947368421053	0.885714285714286	0.928571428571429
203027	0.869047619047619	1	0.92156862745098
1698789	0.364583333333333	0.266666666666667	0.33695652173913
3494140	0.592592592592593	0.722222222222222	0.553846153846154
2850920	0.830985915492958	0.964285714285714	0.871428571428571
940857	0.84	0.714285714285714	0.735632183908046
2611726	0.875	0.88	0.966666666666667
2597971	0.0864197530864197	0.0714285714285714	0
5015095	0.8125	0.685714285714286	0.855263157894737
5165013	0.138461538461538	0.137931034482759	0.225352112676056
4749989	0.148148148148148	0.09375	0.239130434782609
1938200	0.776470588235294	0.793103448275862	0.736842105263158
6028250	0.48	0.478260869565217	0.358974358974359
1211638	0.60655737704918	0.7	0.678571428571429
6026588	0.903846153846154	0.741935483870968	0.894117647058824
472032	0.0574712643678161	0.0731707317073171	0.168674698795181
1198351	0.494252873563218	0.4	0.473684210526316
1175894	0.824742268041237	0.821428571428571	0.877777777777778
4089393	0.40625	0.346153846153846	0.425925925925926
742440	0.233009708737864	0.103448275862069	0.235294117647059
2606778	0.758620689655172	0.823529411764706	0.666666666666667
6744228	0.148936170212766	0.151515151515152	0.247058823529412
3758963	0.703703703703704	0.75	0.685714285714286
2879287	0.965909090909091	1	0.901234567901235
651832	0.510416666666667	0.583333333333333	0.595505617977528
2365265	0.827160493827161	0.904761904761905	0.88135593220339
4529990	1	0.935483870967742	0.931818181818182
2605784	0.166666666666667	0	0.145161290322581
3233927	0.62962962962963	0.5	0.519480519480519
7093749	0.223529411764706	0.3	0.337078651685393
4876206	0.345238095238095	0.315789473684211	0.2875
2641709_1	0.140625	0.275862068965517	0.2
2641709_2	0.140625	0.275862068965517	0.2
296160	0.790697674418605	0.833333333333333	0.75
5992808	0.415584415584416	0.525	0.423529411764706
4265348	0.806451612903226	0.846153846153846	0.824561403508772
1159116	0.902439024390244	0.739130434782609	0.847222222222222
1218216	0.108108108108108	0.125	0.236842105263158
3910009	0.130434782608696	0.206896551724138	0.212121212121212
2187283	0.3	0.285714285714286	0.216494845360825
1695025	0.900990099009901	0.933333333333333	0.985714285714286
5283691	0.303370786516854	0.421052631578947	0.365853658536585
2299384	0.243243243243243	0.333333333333333	0.341463414634146
4591589	0.19	0.230769230769231	0.0789473684210526
6403502	0.805194805194805	0.80952380952381	0.824561403508772
6159807	0.126436781609195	0.125	0.0819672131147541
205655	0.256410256410256	0.166666666666667	0.180327868852459
4069511	0.813186813186813	0.794871794871795	0.876288659793814
5985971	0.740740740740741	0.75	0.807017543859649
3684693	0.21	0.153846153846154	0.222222222222222
5379365	0.271604938271605	0.28	0.228915662650602
108920	0.297619047619048	0.142857142857143	0.234375
1576127	0.442105263157895	0.540540540540541	0.394366197183099
184272	0.989473684210526	0.966666666666667	0.919354838709677
1087706	0.0526315789473684	0.05	0.140845070422535
3595209	0.806818181818182	0.846153846153846	0.888888888888889
3817144	0.804878048780488	0.782608695652174	0.740740740740741
4442	0.569620253164557	0.571428571428571	0.65625
245044	0.864197530864197	0.866666666666667	0.842105263157895
2682225	0.271604938271605	0.235294117647059	0.222222222222222
1129846	0.671232876712329	0.75	0.72
6805435	0.181818181818182	0.0909090909090909	0.145161290322581
3370010	0.161764705882353	0.333333333333333	0.19672131147541
1478831	0.891089108910891	1	0.949367088607595
5618172	0.347368421052632	0.3125	0.461538461538462
3549202	0.160919540229885	0.258064516129032	0.108433734939759
6374696	0.375	0.32	0.298245614035088
2502987	0.36734693877551	0.473684210526316	0.483870967741935
1167093	0.67948717948718	0.714285714285714	0.752941176470588
5167753	0.316326530612245	0.454545454545455	0.386363636363636
6252891	0.513157894736842	0.72972972972973	0.595238095238095
2685035	0.835820895522388	0.909090909090909	0.879310344827586
2990258	0.857142857142857	1	0.8625
3657172	0.142857142857143	0.0294117647058824	0.192307692307692
750500	0.136363636363636	0.0869565217391304	0.214285714285714
1241201	0.838709677419355	0.782608695652174	0.864406779661017
5858261	0.0806451612903226	0.148148148148148	0.176470588235294
3036548	0.838709677419355	0.863636363636364	0.796296296296296
4359219	0.671875	0.689655172413793	0.80327868852459
6855545	0.872093023255814	0.785714285714286	0.9
6910087	0.921739130434783	0.821428571428571	0.823529411764706
6625376	0.225490196078431	0.344827586206897	0.236111111111111
5589245	0.810344827586207	0.863636363636364	0.897435897435897
1159485	0.474226804123711	0.32258064516129	0.30379746835443
5195694	0.759259259259259	0.852941176470588	0.803030303030303
4168480	0.258620689655172	0.32258064516129	0.28169014084507
1364675	0.392405063291139	0.25	0.420289855072464
2445539	0.8875	0.8	0.776119402985075
818659	0.873563218390805	0.846153846153846	0.861538461538462
5734130	0.5	0.416666666666667	0.523076923076923
2802861	0.15	0.115384615384615	0.106060606060606
290293	0.171052631578947	0.0666666666666667	0.102040816326531
3023231	0.865853658536585	0.705882352941177	0.823529411764706
3525088	0.186813186813187	0.15	0.192771084337349
459801	0.582089552238806	0.565217391304348	0.526315789473684
3066815	0.89041095890411	0.722222222222222	0.863013698630137
5624857	0.0845070422535211	0.12	0.166666666666667
5321727	0.783783783783784	0.787878787878788	0.890243902439024
2107900	0.136986301369863	0.0384615384615385	0.0967741935483871
759061	0.849315068493151	0.791666666666667	0.934782608695652
276953	0.909090909090909	0.875	0.843137254901961
4645239	0.0666666666666667	0.0588235294117647	0.160714285714286
340252	0.111111111111111	0.0769230769230769	0.186046511627907
6675116	0.119402985074627	0.161290322580645	0.181818181818182
5065991	0.131147540983607	0.0740740740740741	0.0769230769230769
7021516	0.0888888888888889	0.0588235294117647	0.164179104477612
1784459_1	0.228260869565217	0.162162162162162	0.242105263157895
1784459_2	0.228260869565217	0.162162162162162	0.242105263157895
247379	0.597014925373134	0.5625	0.6
6228257	0.942307692307692	0.884615384615385	0.859154929577465
1692473	0.869047619047619	1	0.923076923076923
587963	0.735849056603774	0.68	0.755555555555556
4816723	0.147727272727273	0.0588235294117647	0.101449275362319
4551754	0.80952380952381	0.866666666666667	0.790123456790123
720874	0.848837209302326	0.9375	0.896103896103896
2357369	0.135416666666667	0.214285714285714	0.155555555555556
3985570	0.171428571428571	0.0833333333333333	0.202247191011236
3949665	0.179487179487179	0.0689655172413793	0.114285714285714
1426166	0.734177215189873	0.733333333333333	0.655737704918033
3218851	0.87719298245614	0.769230769230769	0.827586206896552
1343241	0.578947368421053	0.521739130434783	0.533333333333333
2308776	0.0987654320987654	0	0.0547945205479452
1227712	0.882978723404255	0.833333333333333	0.893333333333333
6469253	0.188034188034188	0.193548387096774	0.104651162790698
2392906_1	0.307692307692308	0.294117647058824	0.258620689655172
2392906_2	0.307692307692308	0.294117647058824	0.258620689655172
4843316	0.133333333333333	0.0909090909090909	0.0714285714285714
6718767	0.714285714285714	0.76	0.647058823529412
1498357	0.1	0.210526315789474	0.0740740740740741
43827	0.971698113207547	0.9375	1
1734671_1	0.876404494382023	0.85	0.943661971830986
1734671_2	0.876404494382023	0.85	0.943661971830986
1734671_3	0.876404494382023	0.85	0.943661971830986
7028158	0.123287671232877	0.166666666666667	0.185714285714286
6654875	0.126582278481013	0.230769230769231	0.133333333333333
6364572	0.127906976744186	0.0689655172413793	0.0517241379310345
2451135	0.864864864864865	0.931034482758621	0.88135593220339
4639189	0.914634146341463	1	0.947368421052632
5144840	0.26027397260274	0.333333333333333	0.253968253968254
334137	0.129032258064516	0.0952380952380952	0.180851063829787
2993024	0.857142857142857	0.961538461538462	0.895348837209302
6011266	0.0808080808080808	0.0666666666666667	0.0163934426229508
55124	0.725	0.709677419354839	0.666666666666667
3111019	0.634615384615385	0.780487804878049	0.721518987341772
5399166	0.846153846153846	0.925925925925926	0.827586206896552
6331311	0.909090909090909	0.885714285714286	0.962962962962963
1467796	0.861111111111111	0.945945945945946	0.891566265060241
4481415	0.176470588235294	0.09375	0.166666666666667
2940654	0.925373134328358	0.909090909090909	0.855072463768116
1618484	0.854166666666667	0.967741935483871	0.88
2639623	0.923913043478261	0.827586206896552	0.843373493975904
5501770	0.868852459016393	0.791666666666667	0.791044776119403
5797058	0.153846153846154	0.0833333333333333	0.140350877192982
630105	0.906666666666667	0.878787878787879	0.869565217391304
3816286	0.845070422535211	0.884615384615385	0.797297297297297
5550692	0.456140350877193	0.35	0.509803921568627
4245010_1	0.134146341463415	0.193548387096774	0.1125
4245010_2	0.134146341463415	0.193548387096774	0.1125
6327055	0.91044776119403	0.842105263157895	0.873239436619718
4452076	0.811764705882353	0.764705882352941	0.815789473684211
6377330	0.904109589041096	0.884615384615385	0.875
5907645	0.236111111111111	0.151515151515152	0.196428571428571
5716891	0.87962962962963	0.903225806451613	0.935064935064935
2773088	0.24	0.333333333333333	0.257142857142857
258143	0.847222222222222	0.9	0.826666666666667
1122672	0.0864197530864197	0.115384615384615	0.0461538461538462
3782378	0.9	0.833333333333333	0.9
3606180	0.0808080808080808	0.176470588235294	0.129411764705882
1691893	0.884615384615385	0.933333333333333	0.863636363636364
5857712	0.0909090909090909	0.107142857142857	0.105263157894737
4872859	0.151898734177215	0.115384615384615	0.193181818181818
5666070	0.129411764705882	0.189189189189189	0.108108108108108
4323171	0.166666666666667	0.102564102564103	0.160919540229885
4069300	0.829268292682927	0.85	0.894117647058824
4842141	0.130841121495327	0.0789473684210526	0.107692307692308
2391987_1	0.773584905660377	0.821428571428571	0.816901408450704
2391987_2	0.773584905660377	0.821428571428571	0.816901408450704
540352	0.876404494382023	0.8125	0.882352941176471
256356	0.179775280898876	0.137931034482759	0.169014084507042
4678569	0.0759493670886076	0.148148148148148	0.0845070422535211
319526	0.910112359550562	0.925925925925926	0.875
5546477	0.244186046511628	0.212121212121212	0.233333333333333
2738684	0.883116883116883	0.941176470588235	0.835616438356164
2137120	0.811594202898551	0.842105263157895	0.789473684210526
3751829	0.160377358490566	0.0882352941176471	0.152542372881356
5739041	0.101449275362319	0.0526315789473684	0.119402985074627
302708	0.828125	0.777777777777778	0.853658536585366
5605142	0.104166666666667	0.125	0.115942028985507
3379753	0.108910891089109	0.0571428571428571	0.111111111111111
2826585	0.158536585365854	0.173913043478261	0.111111111111111
780040	0.78494623655914	0.666666666666667	0.742268041237113
843135	0.875	0.945945945945946	0.911392405063291
3931949	0.896103896103896	0.909090909090909	0.919540229885057
2029442	0.75	0.789473684210526	0.756756756756757
6339021	0.411111111111111	0.366666666666667	0.351351351351351
188770	0.858695652173913	0.878048780487805	0.876543209876543
1895023	0.839080459770115	0.838709677419355	0.839080459770115
6859281	0.125	0.157894736842105	0.172043010752688
537116	0.808080808080808	0.869565217391304	0.816901408450704
2556802_1	0.9	0.90625	0.9375
2556802_2	0.9	0.90625	0.9375
1244551	0.125	0.0975609756097561	0.111111111111111
7053336	0.865671641791045	0.884615384615385	0.8
3211033	0.883720930232558	0.833333333333333	0.893617021276596
5611013	0.188235294117647	0.166666666666667	0.178082191780822
2290268	0.935483870967742	0.925925925925926	0.932584269662921
4819218	0.0879120879120879	0.05	0.0714285714285714
2957995	0.59375	0.727272727272727	0.646153846153846
2705817_1	0.662337662337662	0.666666666666667	0.606382978723404
2705817_2	0.662337662337662	0.666666666666667	0.606382978723404
2528274	0.9	0.9	0.894117647058824
848706	0.108695652173913	0.0666666666666667	0.123595505617978
2283835	0.7875	0.852941176470588	0.782608695652174
7030301	0.846153846153846	0.88	0.859375
7046146	0.844660194174757	0.871794871794872	0.833333333333333
5812199	0.5	0.538461538461538	0.454545454545455
